0	55733	55761	55838	55866	55894	55924	55966	56134	56197	56305	56342	56451	56458	56508	56535	56540	56581	56588	56603	56699	56738	56802	56812	56910	57008	57061	57104	57171	57227	57334	57422	57562	57642	57693	57796	57891	57904	58029	58160	58274	58307	58337	58365	69152	69154	69156	69158	69160	69162	69165	69167	69169	69171	69173	69175	69177	69180	69182	69184	69186	69188	69190	69192	69194	69196	69199	69201	69203	69205	69207	69209	69211	69213	69215	69217	69219	69221	69223	69225	69227	69229	69232	69234	69236	69238	69241	69243	69246	69248	69250	69252	69254	69256	69258	69260	69262	69264	69266	69268	69270	69272	69274	69276	69278	69280	69283	69285	69287	69289	69291	69293	69295	69297	69299	69301	69303	69305	69307	69309	69311	69313	69315	69317	69319	69321	69323	69325	69327	69629	72788	73575	73577	
56603	0	0	0	0	0	0	14.0291	19.1306	0	0	0	0	0	2.55075	0	0	0	0	0	195.132	0	0	0	41.4615	0	0	0	0	3.82613	8.92763	0	0	0	0	0	0	0	0	0	0	0	5.1015	0	0	0	0	0	0	15.3045	0	0	0	0	10.203	0	44.638	7.65225	5.1015	0	0	31.8845	0	0	0	17.8553	0	0	0	31.8845	0	2.55075	0	0	0	8.92763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3045	0	0	0	0	0	0	0	0	0	1177.17	349.454	0	0	0	0	0	0	0	0	
56699	16.5799	0	147.467	0	2.55075	0	10.203	0	0	0	0	0	0	22.9568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.9135	33.1597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.37687	24.232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1335.32	0	0	0	0	0	0	0	0	0	0	0	39.5365	0	0	2.55075	0	0	0	0	
56738	0	0	0	2.55075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55075	0	0	0	0	0	0	0	0	0	0	0	0	3.82613	0	5.1015	0	0	0	5.1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55075	0	0	0	31.8845	0	81.624	0	0	0	0	0	0	0	0	0	0	0	0	290.785	0	0	0	0	0	0	0	0	16.5799	0	17.8553	0	0	0	0	0	0	0	0	0	0	3.82613	0	0	0	0	0	
56802	0	0	0	0	0	0	2.55075	98.204	0	249.973	0	0	0	0	0	0	0	0	0	226.682	0	0	14.0291	141.567	0	6.37687	0	808	0	2.55075	547.136	43.3628	0	150.494	0	0	311.192	72.6965	0	694.438	8.92763	8.92763	0	2.55075	0	0	0	0	0	0	0	0	0	0	22.9568	70.1455	0	0	0	0	70.3515	42.0875	19.1306	0	36.986	0	0	0	0	0	0	631.44	770.125	0	6.37687	0	0	0	3.82613	0	0	344.35	0	0	0	0	0	0	0	0	0	58.6673	0	0	0	0	0	0	0	0	0	0	0	0	210.437	0	0	0	0	988.44	115.491	0	108.407	0	0	624.935	0	0	0	0	0	0	626.209	159.422	38.2612	0	743.802	36.986	0	0	0	0	
56812	0	0	0	0	0	6.37687	0	2.55075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.92763	0	0	0	0	0	0	0	0	0	0	2.55075	0	0	0	0	0	0	0	8.92763	2.55075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55075	0	0	0	0	70.1455	0	0	0	0	0	2.55075	3.82613	0	0	5.1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.37687	0	0	0	0	0	0	0	43.3628	7.65225	0	2.55075	0	0	0	0	0	0	0	0	0	0	21.6815	0	0	0	0	0	
57061	0	3.82613	0	8.92763	0	0	0	0	0	93.1025	0	0	0	0	0	0	0	0	0	0	12.7537	0	0	0	0	0	0	21.6815	0	0	0	0	5.1015	0	0	0	0	0	0	0	7.65225	0	5.1015	0	0	0	26.783	0	0	0	0	0	0	0	0	5.1015	8.92763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.203	17.8553	0	0	0	0	0	0	0	0	11.4784	0	12.7537	0	10.203	0	0	2.55075	12.7537	0	85.45	0	0	3.82613	0	0	0	0	0	2.55075	0	0	0	251.249	0	0	0	0	0	2.55075	0	0	76.5225	0	82.8995	0	0	0	0	0	0	0	0	0	0	61.218	0	0	0	0	0	
57104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2651.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57227	0	0	0	0	2.55075	0	0	0	0	0	0	0	0	5.1015	0	0	0	0	184.929	21.6815	0	0	0	4086.35	0	0	0	0	0	0	3581.35	6.37687	0	67.595	0	0	31.8845	318.845	0	0	0	0	0	0	0	0	0	0	0	0	0	137.741	340.525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.1455	15.3045	0	38.2612	0	0	0	0	0	0	0	0	239.771	0	0	0	0	0	0	0	0	65.044	0	0	0	0	604.529	0	3.82613	0	0	0	0	0	0	0	0	0	73.9717	10.203	0	270.379	0	0	2.55075	0	0	0	0	0	0	0	0	10.203	0	70.1455	2.55075	0	0	0	0	
57334	0	0	0	0	0	0	3.82613	15.3045	0	0	0	0	0	2.55075	0	0	2.55075	14.0291	6.37687	127.537	0	12.7537	2.55075	3.82613	0	2.55075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1015	3.82613	0	0	0	0	0	0	25.5075	0	0	0	0	895.229	0	19.1306	8.92763	0	0	0	144.117	38.2612	5.1015	0	47.189	0	0	0	2.55075	0	3.82613	0	0	0	76.5225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	883.835	0	0	0	0	0	21.6815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7537	0	0	0	0	0	0	0	0	0	
57422	304.814	0	0	0	19.1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.406	0	0	0	0	0	0	0	0	2.55075	0	0	0	0	2.55075	0	0	0	2.55075	0	0	0	0	0	8.92763	0	0	0	0	0	0	0	0	16.5799	45.9135	0	0	0	25.5075	17.8553	0	0	0	0	0	0	19.1306	0	19.1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55075	0	0	0	0	0	0	0	52.2905	0	0	0	0	0	0	0	0	0	3.82613	0	600.701	0	26.783	3.82613	0	0	0	0	
57562	0	2.55075	0	0	8.92763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82613	0	0	2.55075	0	0	0	3.82613	0	2.55075	0	0	0	2.55075	0	0	0	0	0	0	0	0	2.55075	10.203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55075	0	0	0	0	0	0	0	25.5075	0	0	0	0	0	0	0	0	0	0	0	12.7537	0	334.147	0	0	0	0	0	
57642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.0732	0	0	0	0	0	0	3.82613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.436	5.1015	0	0	0	0	0	0	0	0	1124.88	0	104.581	0	0	0	0	11.4784	2.55075	0	140.291	0	0	0	0	0	0	0	0	0	0	0	0	359.657	0	0	0	0	0	94.3778	0	0	2.55075	0	1571.26	0	0	0	0	0	0	0	0	5.1015	0	899.14	2.55075	0	0	0	0	
57693	0	5.1015	0	7.65225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.5225	0	0	0	0	0	0	2.55075	0	0	0	0	3.82613	0	0	0	0	0	0	0	10.203	0	66.3195	0	0	2.55075	17.8553	0	0	0	0	0	0	0	85.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.203	2.55075	0	0	0	0	0	0	0	0	0	0	0	0	7.65225	0	0	47.189	3.82613	0	33.1597	0	0	2.55075	0	0	0	0	0	0	0	0	0	124.987	0	0	0	0	0	0	0	0	52.2905	26.783	14.0291	0	0	0	0	0	0	0	0	0	0	5.1015	0	0	0	0	0	
57796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.6815	51.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	956.53	0	0	0	0	0	0	0	0	0	0	0	24.232	0	10.203	0	0	0	0	0	
58029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55075	0	0	0	0	0	0	0	0	0	0	2.55075	0	0	0	2.55075	0	3.82613	0	0	0	5.1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82613	0	0	0	0	0	0	0	0	5.1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58274	0	0	0	0	0	43.3628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.5799	0	0	0	0	0	3.82613	0	0	0	5.1015	21.6815	0	0	0	0	0	0	0	5.1015	6.37687	3.82613	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55075	0	98.204	2.55075	0	0	0	0	0	0	0	0	0	0	0	0	674.175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7537	0	0	0	5.1015	0	0	2.55075	0	0	0	0	0	0	53.5657	0	0	0	0	0	
58307	0	5.1015	0	7.65225	2.55075	0	0	183.654	0	1942.4	0	0	0	720.587	2418.11	0	0	0	0	0	3.82613	5.1015	82.8995	0	0	2.55075	0	8.92763	24.232	0	0	2.55075	3.82613	2.55075	0	0	2.55075	5.1015	0	4067.77	0	44.638	11.4784	0	0	0	47.189	0	0	0	0	0	0	0	0	20.406	399.193	0	0	0	117.335	79.0732	36.986	0	0	0	0	0	0	0	0	48.4643	100.755	0	0	0	0	0	5.1015	0	0	21.6815	0	0	0	11.4784	0	0	72.6965	7.65225	0	30.609	0	0	6.37687	0	0	0	0	6.37687	88.001	0	0	2.55075	206.611	0	0	0	0	29.3335	7.65225	0	0	54.841	0	145.393	0	0	0	0	0	0	56.1165	8.92763	3.82613	0	290.785	20.406	0	0	0	0	
58337	0	0	0	0	0	0	0	2461.88	0	0	0	0	0	0	808	0	0	5.1015	404	0	0	0	0	0	0	0	0	0	0	3749.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.203	2.55075	0	0	5.1015	0	0	0	0	0	0	0	0	0	0	0	0	0	7.65225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7537	0	0	0	0	0	2.55075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58365	0	0	0	8.92763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82613	0	0	0	0	0	0	0	3.82613	0	0	0	0	5.1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.0875	0	3.82613	0	5.1015	0	0	3.82613	76.5225	0	269.104	0	0	0	0	0	0	0	0	0	0	0	0	728.239	0	0	0	0	0	17.8553	0	0	0	0	80.3485	0	0	0	0	0	0	0	0	0	0	29.3335	0	0	0	0	0	
