41321	3
41613	3
41618	3
41623	3
41628	3
41633	3
41638	3
41643	3
41648	3
41653	3
41658	3
41663	3
41666	3
41671	3
41674	3
41681	2
41683	3
41686	3
41691	3
41701	3
41709	3
41714	3
41729	3
41744	3
41754	3
41764	3
41769	3
41873	1
41875	1
41877	1
41879	1
41881	1
41883	1
41886	1
41888	1
41890	1
41892	1
41895	1
41923	1
41927	1
41937	1
41945	1
41947	1
41950	1
41961	1
41964	1
41967	1
41970	1
41977	1
41979	1
41982	1
41985	1
42167	3
42175	3
42182	3
42325	1
42341	1
42344	1
42349	1
42352	1
42355	1
42360	1
42393	1
42414	1
42450	3
42458	3
42461	3
42464	3
42875	3
42879	3
42886	2
42890	2
42893	2
42896	2
42903	3
42906	3
43706	1
43712	1
43717	1
43728	1
43758	3
43761	3
43764	3
43767	3
43772	3
43774	3
43781	3
43784	3
43795	3
44067	3
44093	3
44106	3
44109	3
44114	3
44117	3
44123	1
44125	1
44128	1
44279	1
44326	3
44335	1
44355	3
44358	3
44387	1
44392	1
44399	1
44406	2
44409	1
44416	1
44423	1
44426	1
44433	1
44440	1
44447	1
44454	1
44457	1
44464	1
44473	1
44480	1
44487	1
44494	2
44501	2
44506	1
44510	1
44515	1
44522	1
44529	2
44536	2
44543	2
44548	2
44555	2
44563	1
44570	1
44577	1
44582	1
44589	1
44592	1
44599	1
44604	1
44609	2
44616	2
44623	2
44628	2
44635	2
44647	2
44658	2
44665	3
44672	3
44679	3
44686	3
44693	3
44710	3
44717	3
44724	3
44731	3
44738	1
44743	1
44746	1
44753	1
44758	1
44765	1
44772	1
44779	1
44786	1
44793	1
44800	2
44807	2
44814	2
44821	2
44828	2
44838	2
44845	2
44852	2
44858	2
44862	3
44869	3
44877	3
44884	3
44891	3
44898	3
44905	3
44916	3
44923	1
44930	1
44937	1
44944	1
44951	2
44958	2
44965	2
44972	2
44979	1
44986	1
44993	2
45003	2
45010	2
45017	2
45024	2
45031	1
45041	1
45053	1
45066	1
45073	1
45084	1
45095	1
45109	1
45117	1
45124	1
45131	1
45138	1
45145	1
45152	1
45159	2
45166	2
45173	2
45180	2
45187	2
45194	2
45201	2
45213	2
45220	2
45227	2
45234	2
45241	2
45248	2
45257	2
45264	3
45271	3
45278	3
45285	3
45292	3
45299	3
45306	2
45312	2
45319	2
45324	3
45331	2
45338	2
45345	2
45352	2
45361	1
45364	1
45370	1
45377	1
45384	2
45391	2
45398	2
45405	2
45412	2
45419	2
45426	2
45429	2
45434	2
45440	2
45443	2
45450	2
45460	2
45467	2
45474	2
45481	2
45488	2
45495	2
45504	2
45511	2
45518	2
45524	2
45531	1
45534	1
45541	1
45548	2
45555	2
45562	2
45569	2
45576	2
45583	2
45589	2
45596	2
45603	2
45608	2
45615	2
45625	2
45639	2
45646	2
45653	2
45660	2
45667	2
45674	2
45683	2
45690	2
45697	2
45704	1
45707	1
45714	1
45721	1
45728	2
45735	2
45742	2
45749	2
45756	2
45763	2
45770	2
45777	2
45784	2
45787	2
45794	2
45804	2
45817	2
45824	2
45831	2
45839	2
45846	2
45853	2
45860	2
45867	2
45874	1
45884	1
45891	1
45899	1
45906	1
45913	2
45920	2
45926	2
45934	2
45940	2
45947	2
45954	2
45963	2
45970	2
45979	2
45986	2
45996	2
46008	2
46018	2
46031	1
46038	1
46045	1
46052	1
46059	1
46066	1
46073	1
46080	1
46087	1
46094	1
46101	1
46108	1
46115	1
46122	1
46129	1
46136	1
46143	1
46150	1
46156	1
46163	1
46170	1
46177	1
46184	1
46191	2
46198	1
46205	2
46211	1
46218	3
46225	3
46232	3
46239	3
46246	3
46253	3
46260	3
46267	3
46274	3
46281	3
46288	3
46295	3
46302	3
46309	3
46316	3
46323	3
46330	3
46337	3
46344	3
46351	2
46358	2
46365	3
46370	2
46377	3
46390	3
46395	3
46402	3
46409	3
46414	3
46419	3
46424	3
46431	3
46441	3
46446	3
46453	2
46460	1
46463	1
46470	1
46477	1
46484	1
46491	1
46498	2
46505	3
46512	3
46518	3
46525	3
46532	3
46539	3
46552	3
46563	3
46572	3
46592	3
46601	3
46607	3
46611	3
46624	3
46641	3
46654	3
46660	2
46663	1
46668	1
46673	2
46678	1
46685	1
46692	1
46699	1
46705	2
46712	2
46719	1
46725	2
46732	1
46738	2
46745	2
46751	2
46758	2
46765	2
46772	2
46778	2
46785	2
46794	2
46801	2
46808	2
46813	3
46820	2
46825	2
46832	2
46839	2
46846	2
46853	2
46857	2
46863	2
46870	2
46877	2
46884	2
46891	2
46898	2
46905	1
46911	2
46918	2
46925	1
46931	1
46937	1
46944	1
46947	2
46961	2
46966	2
48883	1
49104	1
49107	1
49110	1
49118	1
49120	1
49122	1
49124	1
49149	1
49151	1
49158	1
49167	1
49169	1
49174	1
49178	1
49180	1
49281	1
52319	1
54763	3
54773	1
54782	3
54784	3
54789	3
54792	3
54799	3
54806	3
54811	3
54815	3
54820	3
54826	3
54837	1
54839	1
54849	1
54858	1
54865	1
54874	1
54885	1
54969	1
54972	1
54975	1
54977	1
54979	1
54981	1
54986	1
54989	1
54994	1
55027	1
55299	1
55304	1
69623	1
73547	1
