9478	2	111.658346
9479	2	113.168945
9480	2	152.910645
9481	2	115.106445
9482	2	144.214844
9483	2	107.395508
9484	2	110.084961
9485	2	105.023437
9486	2	107.133789
9487	2	100.287109
9488	2	108.685547
9489	2	109.083008
9490	2	111.432617
9491	2	109.008789
9492	3	122.675589
9493	5	115.189878
9494	5	115.115723
9496	5	112.990710
9497	5	113.459473
9499	5	110.215820
9501	5	115.999406
9502	5	111.548828
9503	5	109.497072
9504	5	114.153071
9505	5	118.134424
9506	5	107.122862
9507	5	111.578125
9509	5	110.749023
9510	5	116.753417
9511	5	114.996095
9513	4	79.221589
9514	4	82.224286
9515	5	113.777557
9516	5	110.283797
9518	5	115.032485
9519	3	102.510742
9520	3	108.617188
9521	3	111.782227
9522	3	112.865234
9523	3	105.790039
9524	3	105.220703
9526	3	109.965820
9527	3	107.453125
9528	3	104.695312
9530	3	109.599609
9531	2	97.199219
9532	2	103.717773
9533	2	109.090820
9534	3	107.016602
9535	3	106.194336
9536	3	101.058594
9537	2	108.604492
9538	2	110.186523
9539	2	103.860352
9540	2	108.359375
9541	1	106.659180
9542	2	102.905273
9543	2	106.701172
9544	2	108.527344
9545	2	62.832031
9546	2	104.255799
9547	4	38.926149
9548	1	176.369529
9549	1	111.904307
9550	3	95.159310
9551	2	97.715820
9552	4	109.311523
9553	4	109.496094
9555	4	109.819906
9556	4	98.216797
9557	4	109.806668
9558	4	114.424925
9559	4	110.232422
9560	4	105.931454
9561	4	106.392017
9563	4	109.511719
9564	4	105.821777
9565	2	73.577906
9566	2	137.541848
9567	2	110.006836
9568	2	114.283203
9569	2	102.854492
9570	3	105.696289
9571	4	104.908995
9572	3	100.644458
9573	2	105.772461
9574	2	104.760789
9575	2	113.230469
9576	2	14.540146
9577	2	60.666504
9578	2	113.087429
9579	2	108.848633
9580	2	110.420439
9581	2	110.190918
9582	2	103.627598
9583	2	113.641677
9584	2	113.199219
9585	2	101.473633
9586	2	101.886719
9587	2	103.434570
9588	2	111.947266
9589	3	47.740080
9590	3	27.647357
9591	3	104.686526
9592	2	109.063477
9593	2	104.550781
9594	2	106.961914
9595	2	103.568390
9596	2	111.912109
9597	2	110.944336
9598	2	105.131836
9599	2	111.138218
9600	2	105.070313
9601	3	105.215820
9602	3	110.621094
9603	3	106.121094
9604	3	104.891602
9605	3	82.296691
9606	3	111.239201
9607	3	113.455651
9608	3	107.130859
9609	3	107.782227
9610	3	107.297153
9611	3	109.041016
9612	3	109.426758
9613	3	107.769531
9614	3	108.664062
9615	2	62.436491
9616	2	115.832824
9617	2	107.309570
9618	1	103.942383
9619	1	113.826623
9620	1	110.252441
9621	2	111.797852
9622	2	107.577637
9623	2	107.562132
9624	2	105.025391
9625	2	38.245117
9626	2	108.372070
9627	4	106.312500
9628	4	104.019585
9629	5	114.562500
9630	5	113.772461
9632	5	109.609375
9633	5	108.964844
9634	5	101.980633
9635	5	42.376722
9636	4	55.145582
9637	4	108.898437
9638	4	107.274414
9640	4	107.010742
9641	3	107.922596
9642	3	106.436523
9644	3	36.941406
9645	2	64.344727
9646	3	111.679688
9647	3	112.257812
9648	3	103.666016
9649	3	114.886569
9650	3	113.225586
9651	3	107.858398
9652	3	106.325195
9653	3	75.544126
9654	3	16.041756
9655	3	113.265625
9656	3	105.635742
9657	3	107.916992
9658	3	108.770508
9659	2	106.708008
9660	4	113.296875
9661	3	107.202148
9662	3	107.718750
9663	2	125.442061
9664	2	115.289113
9665	3	108.134766
9666	3	104.472656
9667	3	106.034967
9668	3	105.260742
9669	3	107.760660
9670	3	113.676495
9671	3	104.165039
9672	4	69.536565
9673	4	109.570313
9674	4	104.954102
9675	4	106.428711
9676	4	106.457031
9678	4	103.216797
9679	4	103.032729
9681	4	98.400391
9682	4	97.235962
9683	4	111.187750
9685	4	112.230998
9686	3	102.301758
9687	4	109.444717
9688	4	112.898926
9689	4	112.479529
9690	4	116.161331
9691	4	108.666930
9692	4	102.820312
9693	4	100.796456
9694	4	105.735676
9695	4	117.692710
9697	4	113.489337
9698	1	111.762373
9699	1	115.539992
9700	1	112.805664
9701	1	109.627222
9702	1	111.592860
9703	1	44.444078
9704	1	50.560059
9705	1	113.992187
9706	5	108.875000
9707	5	109.627103
9708	5	103.221314
9710	5	98.454920
9711	5	102.933947
9712	5	102.189100
9713	5	99.181641
9714	5	102.844665
9715	5	107.725586
9717	2	121.644531
9718	2	120.697034
9719	1	111.976562
9720	1	112.351550
9721	1	113.832586
9722	2	114.069336
9723	2	112.898031
9724	2	113.713483
9725	1	108.936530
9726	1	108.091240
9727	2	104.091386
9728	2	102.079102
9729	1	109.108258
9730	1	110.233292
9731	1	108.430887
9732	2	110.171572
9733	3	17.616973
9734	4	106.460937
9735	4	108.362305
9737	4	111.713420
9738	4	100.118164
9740	4	102.262695
9741	4	100.846680
9743	4	108.977539
9744	4	94.140625
9746	4	112.531250
9747	4	98.471680
9748	4	102.544391
9749	4	101.749441
9750	4	106.540039
9751	4	108.170020
9753	4	69.809668
9754	3	45.276305
9755	3	9.091837
9756	3	112.815430
9757	2	101.214844
9758	2	108.739258
9759	2	102.745350
9760	2	98.079102
9761	2	116.136927
9762	2	97.653320
9763	2	101.029297
9764	2	113.861328
9765	2	101.341797
9766	2	107.528320
9767	2	104.740234
9768	2	103.375000
9769	2	67.341862
9770	2	106.211414
9771	2	117.210938
9772	2	45.707246
9773	2	13.651911
9774	2	100.252930
9775	3	101.709961
9776	2	110.866211
9777	2	107.022461
9778	2	108.866373
9779	3	108.801249
9780	2	111.921223
9781	3	76.500572
9782	3	61.961813
9783	3	103.203110
9785	3	100.075012
9786	3	98.486212
9787	3	98.136751
9788	3	101.939542
9789	3	101.821289
9791	3	97.236861
9792	3	104.418310
9793	4	103.650269
9794	3	95.364435
9795	2	106.948242
9796	2	41.815432
9797	3	12.621732
9798	2	103.951255
9799	2	103.501953
9800	2	101.334961
9801	2	110.033603
9802	2	99.498298
9803	2	94.305664
9804	2	100.612305
9805	2	102.558594
9806	2	105.259766
9807	2	71.362561
9808	3	112.652717
9809	2	108.965820
9810	2	107.871094
9811	2	109.483398
9812	2	41.192915
9813	3	11.341765
9814	2	103.875000
9815	2	106.883789
9816	2	110.563877
9817	2	95.477539
9818	2	100.592773
9819	3	112.707031
9820	2	108.905273
9821	3	109.178711
9822	2	112.089844
9823	2	117.069336
9824	2	114.742187
9825	2	111.555664
9826	3	105.962891
9827	3	107.693359
9828	3	107.405273
9829	3	107.047852
9830	3	115.436523
9831	3	107.775391
9832	3	106.611328
9834	3	108.665039
9835	2	110.373047
9836	2	106.744141
9837	4	117.688818
9838	4	118.773143
9839	3	119.088329
9840	3	116.628779
9841	3	120.869533
9843	5	123.162014
9844	4	99.754039
9845	3	106.942593
9846	2	123.177550
9847	2	122.455406
9848	2	120.460254
9849	2	124.437286
9850	2	105.705841
9851	3	116.590770
9852	3	93.151217
9853	5	132.487748
9854	4	59.599915
9855	3	106.369861
9856	3	73.408769
9857	3	126.513302
9859	3	136.991974
9861	3	138.124942
9862	3	130.364602
9863	5	37.024865
9864	6	102.862188
9865	3	107.895508
9866	2	104.712891
9867	3	22.730766
9868	2	108.273438
9869	2	105.723633
9870	2	114.819920
9871	4	107.427734
9873	4	90.964843
9874	4	104.443359
9875	3	134.884738
9877	3	139.898534
9878	3	75.148329
9879	3	125.072988
9880	3	65.107338
9881	3	91.289767
9882	2	113.413176
9883	2	117.632908
9884	2	119.873127
9885	2	112.960509
9886	2	110.283251
9887	2	115.809571
9888	2	110.962328
9889	2	111.959885
9890	2	114.202550
9891	2	116.870451
9892	2	113.315491
9893	2	111.414062
9894	2	112.980469
9895	2	116.474998
9896	2	118.049372
9897	2	88.134482
9898	2	83.432485
9899	2	113.527344
9900	2	112.210261
9901	2	118.394853
9902	4	106.514648
9903	2	114.255974
9904	2	104.429377
9905	4	113.987087
9906	2	112.693947
9907	4	111.981081
9909	4	114.427976
9910	2	114.665016
9911	4	111.288061
9912	2	111.391455
9913	2	107.530969
9914	4	106.725697
9915	4	105.473070
9916	2	112.460582
9917	4	111.225348
9919	3	132.670217
9920	3	114.021878
9921	3	113.283260
9922	3	92.945496
9923	3	116.481471
9924	3	65.515625
9925	4	28.442590
9926	4	75.270315
9927	4	79.121288
9928	1	73.170295
9929	1	73.486195
9930	1	67.830392
9931	1	65.366113
9932	1	81.918681
9933	4	34.863579
9934	3	105.051758
9935	4	24.838685
9936	6	107.261196
9937	5	121.966223
9939	5	135.033488
9940	2	151.094429
9941	5	106.279297
9942	2	106.564453
9943	2	107.640625
9944	2	111.698678
9945	2	93.770508
9946	2	116.396373
9947	2	108.506848
9948	2	107.770473
9949	2	153.206109
9950	5	143.268681
9951	5	60.804603
9952	5	181.944740
9954	5	81.422289
9955	3	105.310672
9956	2	110.969727
9957	2	104.209961
9958	2	109.909180
9959	3	104.282227
9960	4	104.588867
9962	2	92.350586
9963	2	93.419922
9964	2	100.608398
9965	2	106.579102
9966	2	100.460938
9967	2	100.781250
9968	2	96.898437
9969	2	97.579102
9970	4	109.276990
9971	6	98.456861
9972	2	102.033447
9973	2	100.599609
9974	4	106.499023
9976	4	76.533131
9977	3	94.901367
9978	4	111.071205
9979	4	118.947266
9980	4	105.069336
9981	4	103.418945
9982	4	109.159180
9983	3	109.880859
9984	3	103.029297
9985	2	108.299805
9986	2	109.241211
9987	3	108.221680
9988	3	105.390625
9989	1	104.535896
9990	1	105.120117
9991	4	110.969727
9992	2	107.945312
9993	2	116.315430
9995	2	114.606445
9996	2	112.106445
9997	2	109.801758
9998	2	110.146484
9999	2	103.111220
10000	3	104.950195
10001	2	105.029297
10002	2	111.432617
10003	2	110.197266
10004	2	116.383804
10005	2	115.760742
10006	3	111.919922
10007	2	114.578125
10008	2	117.536285
10009	1	102.369800
10010	2	111.938477
10011	2	106.171123
10012	4	107.160156
10013	4	107.120117
10014	2	110.494843
10015	2	115.787109
10016	2	107.816187
10017	4	106.649414
10018	4	110.619141
10019	3	102.703125
10020	3	107.088867
10021	2	106.513672
10022	2	104.853516
10023	2	102.659180
10024	2	18.928711
10025	4	44.451172
10026	4	43.597682
10027	3	83.751851
10028	4	45.167030
10029	3	77.210783
10030	2	121.209961
10031	1	121.390625
10032	3	112.123536
10033	3	97.000000
10034	1	99.950195
10035	2	108.491211
10036	3	57.335867
10037	3	102.483618
10038	2	106.940126
10039	2	99.739258
10040	2	105.639648
10041	4	102.430664
10042	2	102.580078
10043	2	110.809570
10044	2	107.389648
10045	4	41.047852
10046	2	97.134765
10047	4	108.787904
10048	2	104.688477
10049	3	99.179688
10050	4	106.638176
10051	2	172.645419
10052	2	131.321898
10053	2	129.434023
10054	4	42.942383
10055	5	113.972667
10056	5	107.744141
10057	5	103.328827
10059	5	109.100586
10060	5	107.246957
10061	5	107.745711
10062	4	51.858808
10063	7	86.304884
10065	4	121.547346
10066	4	105.022578
10068	4	102.409180
10069	5	109.348558
10071	5	25.054768
10072	5	72.206038
10073	3	55.435775
10074	2	74.231445
10075	2	112.874959
10076	2	109.803945
10077	2	32.241875
10078	3	22.663071
10079	3	120.624629
10080	2	118.047420
10081	2	124.725638
10082	3	121.069478
10083	2	125.278210
10084	1	95.283502
10085	1	119.034444
10086	1	117.481070
10087	1	115.580080
10088	1	113.116212
10089	1	112.229982
10090	1	115.169922
10091	1	110.720216
10092	1	115.690429
10094	1	117.099609
10095	2	114.344053
10096	3	100.341933
10097	2	130.186111
10098	2	12.250120
10099	4	12.169745
10100	2	10.477502
10101	3	13.214137
10102	3	9.314461
10103	3	9.846423
10104	4	12.099900
10105	3	10.045906
10106	3	10.475522
10107	4	11.628778
10108	2	150.322242
10109	4	12.253225
10110	2	104.934669
10111	2	146.425484
10112	2	113.516486
10113	4	10.869653
10114	2	109.000000
10115	2	121.979492
10116	2	12.581490
10117	2	114.623784
10118	2	9.627941
10119	2	6.009766
10120	4	34.614061
10121	4	32.756645
10122	2	114.193296
10123	2	106.189453
10124	4	11.047158
10125	1	108.439453
10126	2	9.602525
10127	1	106.715850
10128	4	13.053356
10129	3	111.481363
10130	3	98.000000
10131	4	12.265142
10132	2	126.670989
10133	2	122.303450
10134	2	127.959988
10135	2	35.059786
10136	3	10.560463
10137	2	128.399271
10138	2	103.820551
10139	2	124.372997
10140	3	12.876613
10141	2	42.258586
10142	2	101.776688
10143	2	125.298995
10144	2	134.703890
10145	2	8.417389
10146	2	134.130761
10147	2	135.863662
10148	3	7.339004
10149	2	119.510001
10150	2	123.286533
10151	3	10.013010
10152	2	121.666386
10153	2	74.431261
10154	2	37.309186
10155	3	100.697266
10156	4	8.531650
10157	1	116.026333
10158	1	108.667484
10159	1	114.099590
10160	1	111.853132
10161	3	6.218750
10162	1	114.100245
10163	4	6.078125
10164	1	111.225772
10165	4	8.750791
10166	2	59.062011
10167	1	106.012279
10168	6	6.109375
10169	1	109.930350
10170	2	74.026679
10171	3	9.139616
10172	1	114.986908
10173	1	110.477384
10174	1	106.274900
10175	1	105.212494
10176	2	6.019531
10177	1	170.276462
10178	1	122.491466
10179	1	99.214355
10180	3	9.674259
10181	1	70.644601
10182	1	120.720867
10183	1	117.630840
10184	2	78.203073
10185	3	14.855555
10186	4	23.949320
10187	4	21.438477
10188	3	35.033147
10189	5	10.412516
10190	4	5.285878
10191	6	6.899901
10192	5	51.670339
10193	2	41.083818
10194	3	34.252453
10195	6	23.692110
10196	3	31.617204
10197	3	30.181865
10198	4	24.019617
10199	6	120.597656
10201	6	97.848633
10202	6	106.491211
10203	6	61.827025
10204	2	32.289880
10205	4	12.292692
10206	2	105.878472
10207	2	83.198544
10208	2	43.154759
10209	2	84.753402
10210	5	14.051937
10211	2	107.308594
10481	1	46.000000
10483	1	57.476388
10484	1	70.731858
10487	2	95.116627
10533	1	140.801437
10718	2	348.648816
10719	2	349.464538
10720	3	88.320632
10723	3	103.335950
10739	1	39.599882
10749	1	95.652208
10757	1	118.919942
10758	1	127.693213
10766	1	80.580993
10772	1	31.205192
10798	1	57.477096
10816	1	44.028271
10825	1	180.822629
10832	1	82.683178
10834	1	124.258394
10837	1	158.630618
11022	2	117.448386
11023	2	116.503841
11047	4	70.535415
11068	4	193.668316
11073	3	55.103956
11074	3	159.609511
11095	4	30.884057
11096	2	17.726104
11097	4	57.761537
11098	5	80.680620
11100	5	23.548338
11101	5	22.932593
11102	3	105.576952
11104	3	22.293602
11105	3	10.755108
11106	1	84.863217
11107	2	55.428645
11108	1	11.432046
11115	1	60.873162
11120	2	124.569573
11121	2	107.766422
11122	4	39.164711
11123	5	16.349850
11127	4	94.708463
11128	2	27.077580
11129	3	46.511160
11130	1	25.305742
11131	3	7.733229
11132	3	73.805385
11133	5	72.603203
11229	1	194.005335
11230	1	196.534149
12055	2	185.607851
12077	4	19.710535
12078	1	25.638446
12079	2	20.247001
12080	4	42.447290
12082	3	36.243336
12084	2	40.167000
12085	2	20.014783
12086	3	30.797963
12103	3	13.520279
12117	1	35.202758
12120	1	36.490621
12282	5	64.103225
12285	4	135.049450
12349	3	160.085224
12351	3	141.378254
12352	2	104.464806
12353	2	136.462349
12354	2	158.857978
12355	1	136.999008
12356	2	75.111606
12758	3	89.894175
12830	3	128.431993
12831	3	184.672852
12832	3	131.222205
12833	2	107.165569
12834	2	55.291301
12835	2	61.078462
12836	2	183.007270
12837	2	46.625925
12838	2	131.054669
12839	2	21.194738
12840	2	86.275933
12841	2	130.944993
12842	3	186.842211
12843	3	132.394080
12844	3	129.800910
12846	1	39.782665
12847	2	40.605206
13188	2	85.234961
13189	1	110.640835
13212	3	36.426048
13213	3	90.077078
13214	3	9.086583
13215	3	45.148388
13216	3	34.841357
13217	3	76.945566
13218	3	81.782233
13219	3	99.537845
13221	3	162.476404
13222	3	149.020328
13223	3	147.421077
